experiment.name,experiment.seed,training.epochs,training.batch_size,training.threads,training.val_split,training.autotune,dataset.manifest,dataset.filters.include_negatives,dataset.filters.balance,dataset.filters.max_per_class,dataset.filters.quality,dataset.filters.call_type,dataset.filters.source_root,dataset.filters.splits,dataset.filters.manifest,dataset.filters.seed,metrics.iid.best_f1.threshold,metrics.iid.best_f1.precision,metrics.iid.best_f1.recall,metrics.iid.best_f1.f1,metrics.iid.best_f1.accuracy,metrics.iid.auroc,metrics.iid.auprc,metrics.ood.best_f1.threshold,metrics.ood.best_f1.precision,metrics.ood.best_f1.recall,metrics.ood.best_f1.f1,metrics.ood.best_f1.accuracy,metrics.ood.auroc,metrics.ood.auprc,metadata.timestamp,metadata.git_commit,training_args.fmin,training_args.fmax,analyzer_args.fmin,analyzer_args.fmax,analyzer_args.sensitivity,training_args.overlap,analyzer_args.overlap,training_args.focal-loss,training_args.focal-loss-gamma,training_args.focal-loss-alpha,training_args.learning_rate,training_args.hidden_units,training_args.mixup,training_args.dropout,training_args.label_smoothing,training_args.upsampling_mode,training_args.upsampling_ratio
stage2b_065,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,1.0,0.609,0.16,0.254,0.686,0.555,0.693,1.0,0.846,0.372,0.517,0.633,0.651,0.565,2025-10-28T17:24:15.087730Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.0005,1024.0,False,0.25,True,repeat,0.0
stage2b_066,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.05,0.604,0.998,0.753,0.781,0.835,0.89,0.05,0.725,0.998,0.84,0.799,0.787,0.774,2025-10-28T17:24:16.509711Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.0005,1024.0,False,0.25,True,repeat,0.0
stage2b_067,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.55,0.659,0.849,0.742,0.804,0.871,0.927,0.75,0.716,0.983,0.829,0.785,0.839,0.846,2025-10-28T17:24:17.953348Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,1024.0,True,0.25,True,repeat,0.0
stage2b_068,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,0.05,0.653,0.959,0.777,0.857,0.905,0.952,0.05,0.75,0.992,0.854,0.831,0.834,0.835,2025-10-28T17:24:19.485035Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,1024.0,True,0.25,True,repeat,0.0
stage2b_069,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.55,0.931,0.523,0.67,0.961,0.951,0.994,0.95,0.794,0.858,0.824,0.879,0.944,0.966,2025-10-28T17:24:21.116739Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,1024.0,True,0.25,True,repeat,0.0
stage2b_070,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,1.0,0.845,0.918,0.88,0.917,0.945,0.953,1.0,0.866,0.708,0.779,0.788,0.814,0.717,2025-10-28T17:24:22.495973Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.0005,1024.0,True,0.25,True,repeat,0.0
stage2b_071,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,1.0,0.573,0.988,0.725,0.751,0.83,0.912,1.0,0.722,0.973,0.829,0.788,0.817,0.823,2025-10-28T17:24:24.025789Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.0005,1024.0,True,0.25,True,repeat,0.0
stage2b_072,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,1.0,0.992,0.368,0.537,0.789,0.683,0.76,1.0,0.994,0.184,0.311,0.568,0.592,0.522,2025-10-28T17:24:25.841924Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.0005,1024.0,True,0.25,True,repeat,0.0
stage2b_073,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.711,0.937,0.809,0.854,0.897,0.935,0.05,0.798,0.936,0.862,0.843,0.857,0.854,2025-10-28T17:24:27.761665Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.001,1024.0,False,0.25,False,repeat,0.0
stage2b_074,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,0.05,0.6,0.978,0.743,0.777,0.835,0.894,0.55,0.731,0.994,0.842,0.804,0.794,0.783,2025-10-28T17:24:29.981582Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.001,1024.0,False,0.25,False,repeat,0.0
stage2b_075,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.05,0.612,1.0,0.76,0.792,0.845,0.898,0.55,0.732,0.998,0.844,0.805,0.793,0.78,2025-10-28T17:24:32.334970Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.001,1024.0,False,0.25,False,repeat,0.0
stage2b_076,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,1.0,0.68,0.857,0.758,0.818,0.831,0.874,1.0,0.851,0.894,0.872,0.861,0.872,0.823,2025-10-28T17:24:34.430903Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.001,1024.0,False,0.25,False,repeat,0.0
stage2b_077,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,1.0,0.613,0.993,0.758,0.789,0.96,0.978,1.0,0.724,0.998,0.839,0.798,0.946,0.948,2025-10-28T17:24:35.959064Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.001,1024.0,False,0.25,False,repeat,0.0
stage2b_078,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.9,0.763,0.968,0.853,0.878,0.918,0.945,0.85,0.77,0.974,0.86,0.828,0.828,0.821,2025-10-28T17:24:37.489776Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.001,1024.0,False,0.25,False,repeat,0.0
stage2b_079,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.55,0.765,0.921,0.836,0.875,0.917,0.947,0.8,0.866,0.944,0.903,0.894,0.937,0.938,2025-10-28T17:24:38.897450Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.001,1024.0,True,0.25,False,repeat,0.0
stage2b_080,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,0.05,0.64,0.997,0.779,0.831,0.88,0.929,0.05,0.783,0.999,0.878,0.847,0.831,0.814,2025-10-28T17:24:40.295088Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.001,1024.0,True,0.25,False,repeat,0.0
stage2b_081,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.05,0.785,0.949,0.859,0.897,0.93,0.956,0.95,0.835,0.913,0.872,0.859,0.919,0.923,2025-10-28T17:24:41.726274Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.001,1024.0,True,0.25,False,repeat,0.0
stage2b_082,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,1.0,0.593,0.994,0.743,0.771,0.836,0.919,1.0,0.72,0.954,0.821,0.78,0.766,0.773,2025-10-28T17:24:43.171346Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.001,1024.0,True,0.25,False,repeat,0.0
stage2b_083,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,0.55,0.587,0.968,0.731,0.769,0.834,0.897,0.05,0.733,0.973,0.836,0.799,0.797,0.791,2025-10-28T17:24:44.704884Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.001,1024.0,True,0.25,False,repeat,0.0
stage2b_084,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.05,0.661,0.971,0.787,0.829,0.876,0.922,0.55,0.745,0.994,0.852,0.818,0.81,0.801,2025-10-28T17:24:46.163556Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.001,1024.0,True,0.25,False,repeat,0.0
stage2b_085,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,2025-10-28T17:24:47.425664Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.001,1024.0,False,0.25,True,repeat,0.0
stage2b_086,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,0.05,0.667,0.978,0.793,0.82,0.863,0.905,0.05,0.814,0.997,0.897,0.877,0.868,0.859,2025-10-28T17:24:48.911301Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.001,1024.0,False,0.25,True,repeat,0.0
stage2b_087,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.05,0.982,0.902,0.94,0.995,0.998,1.0,0.05,0.968,0.98,0.974,0.993,0.996,0.999,2025-10-28T17:24:50.493569Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.001,1024.0,False,0.25,True,repeat,0.0
stage2b_088,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.9,0.891,0.898,0.894,0.93,0.962,0.972,0.75,0.818,0.936,0.873,0.856,0.874,0.87,2025-10-28T17:24:52.026839Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.001,1024.0,False,0.25,True,repeat,0.0
stage2b_089,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,0.8,0.638,0.926,0.756,0.801,0.895,0.949,0.95,0.706,0.993,0.825,0.778,0.831,0.85,2025-10-28T17:24:53.500440Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.001,1024.0,False,0.25,True,repeat,0.0
stage2b_090,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.05,0.618,0.989,0.76,0.793,0.846,0.899,0.55,0.739,0.994,0.848,0.812,0.804,0.795,2025-10-28T17:24:54.965230Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.001,1024.0,False,0.25,True,repeat,0.0
stage2b_091,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.87,0.994,0.928,0.94,0.952,0.963,0.05,0.836,0.997,0.91,0.908,0.914,0.919,2025-10-28T17:24:56.323996Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.001,1024.0,True,0.25,True,repeat,0.0
stage2b_092,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,0.05,0.566,0.998,0.722,0.797,0.862,0.927,0.05,0.716,0.999,0.834,0.799,0.795,0.792,2025-10-28T17:24:57.831368Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.001,1024.0,True,0.25,True,repeat,0.0
stage2b_093,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.05,0.955,1.0,0.977,0.981,0.985,0.988,0.05,0.867,0.999,0.928,0.911,0.895,0.879,2025-10-28T17:24:59.592431Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.001,1024.0,True,0.25,True,repeat,0.0
stage2b_094,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.85,0.53,0.979,0.688,0.704,0.741,0.868,0.85,0.699,0.99,0.819,0.769,0.753,0.766,2025-10-28T17:25:01.148711Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.001,1024.0,True,0.25,True,repeat,0.0
stage2b_095,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,1.0,0.706,0.803,0.751,0.823,0.846,0.881,1.0,0.814,0.838,0.826,0.813,0.844,0.78,2025-10-28T17:25:02.681109Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.001,1024.0,True,0.25,True,repeat,0.0
stage2b_096,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.95,0.778,0.767,0.773,0.85,0.93,0.963,0.95,0.846,0.873,0.859,0.849,0.92,0.925,2025-10-28T17:25:04.331100Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.001,1024.0,True,0.25,True,repeat,0.0
stage3_001,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.825,0.988,0.9,0.919,0.938,0.955,0.55,0.883,0.992,0.934,0.931,0.936,0.938,2025-10-28T17:25:06.005961Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.0
stage3_002,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,0.05,0.574,0.999,0.729,0.746,0.807,0.868,0.05,0.715,1.0,0.834,0.787,0.771,0.755,2025-10-28T17:25:07.348663Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.0
stage3_003,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.95,0.755,0.904,0.823,0.894,0.955,0.982,0.85,0.776,0.917,0.84,0.872,0.932,0.957,2025-10-28T17:25:08.725950Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.0
stage3_004,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.793,0.949,0.864,0.903,0.934,0.959,0.6,0.813,0.98,0.889,0.868,0.869,0.862,2025-10-28T17:25:10.124952Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.0
stage3_005,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,0.05,0.602,0.975,0.744,0.767,0.823,0.88,0.55,0.736,0.986,0.843,0.801,0.792,0.779,2025-10-28T17:25:11.967033Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.0
stage3_006,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.75,0.526,0.992,0.687,0.703,0.796,0.884,0.05,0.742,0.972,0.842,0.807,0.804,0.798,2025-10-28T17:25:14.168744Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.0
stage3_007,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.95,0.607,0.952,0.741,0.777,0.847,0.919,0.85,0.735,0.977,0.839,0.807,0.832,0.84,2025-10-28T17:25:16.212169Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.1
stage3_008,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,0.05,0.607,0.962,0.745,0.838,0.894,0.95,0.05,0.747,0.988,0.85,0.823,0.823,0.82,2025-10-28T17:25:18.127963Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.1
stage3_009,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.05,0.663,0.924,0.772,0.851,0.9,0.949,0.05,0.815,0.974,0.887,0.874,0.881,0.882,2025-10-28T17:25:19.948572Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.1
stage3_010,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.726,0.978,0.833,0.865,0.9,0.933,0.7,0.757,0.983,0.856,0.832,0.848,0.855,2025-10-28T17:25:21.614953Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.1
stage3_011,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,0.65,0.657,0.984,0.788,0.817,0.866,0.911,0.7,0.738,0.994,0.847,0.806,0.792,0.778,2025-10-28T17:25:23.418535Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.1
stage3_012,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.05,0.704,0.96,0.812,0.848,0.888,0.926,0.55,0.781,0.988,0.872,0.844,0.838,0.828,2025-10-28T17:25:25.236697Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.1
stage3_013,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.95,0.687,0.921,0.787,0.837,0.902,0.945,1.0,0.718,0.99,0.833,0.794,0.824,0.834,2025-10-28T17:25:27.149064Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.2
stage3_014,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,0.05,0.587,0.982,0.735,0.765,0.825,0.886,0.75,0.714,0.992,0.83,0.788,0.781,0.773,2025-10-28T17:25:29.300489Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.2
stage3_015,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.8,0.675,0.929,0.782,0.831,0.912,0.955,0.9,0.759,0.983,0.857,0.826,0.875,0.888,2025-10-28T17:25:31.541250Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.2
stage3_016,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,1.0,0.683,0.964,0.8,0.902,0.962,0.986,1.0,0.704,0.964,0.814,0.906,0.963,0.985,2025-10-28T17:25:33.233955Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.2
stage3_017,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,0.05,0.597,0.951,0.733,0.771,0.831,0.893,0.65,0.728,0.988,0.838,0.799,0.794,0.786,2025-10-28T17:25:35.041428Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.2
stage3_018,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.05,0.851,0.929,0.889,0.924,0.954,0.973,0.05,0.819,0.984,0.894,0.89,0.901,0.908,2025-10-28T17:25:37.032983Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.2
stage3_019,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.996,0.986,0.991,0.997,0.999,1.0,0.05,0.974,0.974,0.974,0.993,0.994,0.998,2025-10-28T17:25:39.227313Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.3
stage3_020,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,0.95,0.624,0.903,0.738,0.805,0.878,0.939,1.0,0.713,0.989,0.828,0.789,0.816,0.814,2025-10-28T17:25:41.235778Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.3
stage3_021,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.05,0.879,0.993,0.932,0.945,0.957,0.967,0.05,0.801,0.999,0.889,0.861,0.844,0.826,2025-10-28T17:25:42.658842Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.3
stage3_022,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.67,0.994,0.801,0.832,0.873,0.914,0.05,0.736,0.996,0.846,0.812,0.805,0.797,2025-10-28T17:25:44.059711Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.3
stage3_023,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,0.05,0.6,0.99,0.747,0.776,0.832,0.888,0.55,0.723,0.989,0.835,0.791,0.78,0.768,2025-10-28T17:25:45.540391Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.3
